0,0,0,0,0,0,0,0,0,0
2540,9,0.9,1,0.074,0,0.076,0.016,0.006,0
10060,21,3.93,0.61,0.122,0.6,0.479,0.258,0,0
5100,20,0.88,1.1,0.1,0,0.04,0.09,0.056,0.00026
16660,187,1.03,0.09,0,1.1,0.1,0.43,0.032,0.0003
1960,13,0.61,0.68,0.17,8.8,0.075,0.143,0.089,0
810,0,0,0,0,0,0,0,0,0
5600,370,30,13.9,0.126,22.2,1.4,1.6,0.019,0.0056
12090,401,33.17,16.73,0.385,21.6,1.327,0.1,0.019,0.00677
260,5,0.19,0.04,0.035,0.2,0.016,0.012,0.001,0
8680,8,0.59,1.1,0.07,0,0.435,0.12,0.001,0.00076
18580,9,2.2,3.25,0.1,0,0.08,0.182,0.004,0.00235
12450,42,0.99,1.53,0.056,14.7,0.15,0.212,0,0.00072
14100,385,10.39,1.89,0,23,0.57,0.64,0,0.002
6300,313,25.29,11.69,0,46.9,1.2,1.29,0,0.00469
7000,19,15.5,1,0.14,0.2,1.3,1.5,0.019,0.0052
1080,10,0.37,0.15,0.051,2,0.01,0.02,0.002,0.00001
200,3,0.31,0.04,0.042,0.9,0.006,0.018,0,0
19600,9,2.78,4.26,0.079,34.6,0.095,0.17,0.007,0.00176
810,0,0,0,0,0,0,0,0,0
0,17,0.58,0.67,0,1.7,0.03,0.007,0,0
10740,132,1.72,1.11,0.19,0.3,0.18,0.39,0.014,0.0007
4550,18,1.87,1.04,0,0.3,0.16,0.05,0.015,0
12070,43,1.32,1.43,0.09,1,0.55,0.17,0.008,0.00105
4450,11,19.8,15.56,0.119,0.1,1.6,1.8,0.019,0
6120,16,0.73,0,0,0.5,0,0,0,0
13700,47,4.64,3.2,0.37,0,0.54,0.12,0.032,0
7300,39,8.5,2.79,0,2,0.7,0.8,0,0.003
1440,87,3.74,0.13,0.04,0,0.055,0.025,0.003,0
2860,8,0,0,0,0,0,0,0,0
23890,22,1.49,3.88,0.145,0.7,0.084,0.255,0.006,0.00123
180,4,0.24,0.05,0.051,0.2,0.009,0.01,0,0
1600,16,0.58,0,0,3.8,0,0,0,0
1460,89,3.99,0.13,0.041,0,0.07,0.028,0.005,0
10420,146,3.29,1.26,0.133,0.2,0.211,0.45,0.066,0.00058
11690,14,1.12,2.01,0.044,0,0.032,0.151,0,0.00096
2450,8,0.15,0,0,0,0,0,0,0
1610,0,0,0,0,0,0,0,0,0
1930,8,0.44,0.62,0.06,0.2,0.028,0.024,0.002,0.00008
1300,23,0,0,0,0,0,0,0,0
8600,380,3.02,0.01,0,0,0.3,0.1,0.03,0.00002
5600,1887,34,28.3,0.218,0,2.8,3.2,0.019,0.0113
2000,23,1,0,0,0,0,0,0,0
820,11,0.31,0.2,0.055,5.8,0.024,0.02,0.006,0
1290,8,0.16,0.11,0.024,0.5,0.01,0.017,0,0
6070,7,27.27,11.35,0.242,18.2,1.13,1.28,0.004,0.00455
1220,16,0.15,0,0,2.4,0,0,0,0
6590,9,28,5.19,0.205,21,1.8,2.04,0.019,0.00619
6120,16,0.73,0,0,0.5,0,0,0,0
14590,6,0.32,0.65,0.069,0,0.043,0.062,0.003,0.00024
11100,47,2.4,0,0,2,0,0,0,0
2380,0,0.29,0,0,0,0,0,0,0
8600,0,1.59,0,0,0,0,0,0,0
1290,4,0.34,0.57,0.103,0.4,0.014,0.039,0.004,0
980,7,0.12,0,0,0,0,0,0,0
3170,16,0.57,0,0,0,0,0,0,0
2040,0,0.15,0,0,0,0,0,0,0
2220,4,0.22,0.15,0.102,0.4,0.009,0.012,0.001,0
15010,94,1.55,3.08,0.088,0.7,0.738,0.336,0.008,0.00176
15940,80,1.4,2.54,0.068,0,0.03,0.237,0.01,0.00119
16500,245,8.84,2.65,0,0.1,0.741,0.87,0,0
1860,20,1.92,0.25,0.062,57.9,0.06,0.213,0.031,0
2000,80,0.56,0.69,0.052,0,0.01,0.02,0.007,0
13450,10,9.19,2.14,0.18,10,0.052,1.401,0.321,0.00807
4620,19,6.67,5.56,0.14,22.2,1.39,1.57,0.004,0.00556
7670,434,22.27,18.62,0.213,26.6,1.737,1.723,0.019,0.0068
5700,14,1.5,1.7,0.195,22,1.39,1.57,0.019,0.0056
21070,24,1.36,2.67,0.096,0,0.386,0.196,0,0.00115
1540,15,0.55,0,0,1.8,0,0,0,0
400,12,0.2,0.1,0.086,1677.6,0.02,0.06,0.014,0
30990,26,2.7,4.3,0.2,0,0,0,0.004,0
8190,323,14.5,14.5,0,19.4,1.2,1.39,0,0.0048
5590,5,15,0.69,0.244,20,1.25,1.41,0.019,0.005
5500,303,13.6,11.39,0.129,18.2,1.1,1.29,0.019,0.0045
17300,60,2.23,0.21,0,0,0.2,0.24,0.032,0.001
11600,55,3.09,0.89,0,91,0.38,0.14,0,0.018
5930,25,1.7,0.1,0.1,0,0.03,0.07,0.008,0
4900,338,34.29,14.68,0,25,1.5,1.6,0.019,0.005
1460,13,0.59,0.18,0.05,12.9,0.042,0.015,0,0
13000,38,3,3.11,0.428,0,0.12,0.14,0.027,0
5200,385,17.3,14.4,0.213,23.1,1.4,1.6,0.019,0.0058
10700,37,2.8,2.6,0.2,0,0.34,0.1,0,0
1510,17,0.34,0.15,0.2,0.2,0.028,0.029,0.002,0.00004
7800,0,2.6,1.8,0,0,0.32,0.17,0.016,0
7900,33,28.9,6.7,0.3,0,0.7,0.8,0.019,0.0027
1610,32,0,8.47,0,0,0,0,0,0
1840,41,0.25,0.18,0,0,0,0,0,0
300,12,0.48,0.41,0.114,11.3,0.012,0.018,0.01,0
10000,230,1,1.54,0.535,7,0.2,0.4,0.014,0.0007
19760,9,1.15,2.84,0.104,0,0.732,0.241,0.001,0.00089
1590,16,0.57,0,0,1,0,0,0,0
1760,31,0.64,0.46,0.1,4.6,0.051,0.055,0.012,0
20900,0,0,0,0,0,0,0,0,0
11600,35,29.5,2.7,0,0,0.68,0.77,0.028,0.0027
1670,0,0,0,0,0,0,0,0,0
5690,26,15.69,5.59,0.091,65,1.46,1.59,0.019,0.0054
4250,3,11.6,0.24,0.12,19.4,1.21,1.37,0.019,0.00484
7100,27,25.3,1.2,0.313,66,1.64,1.86,0.019,0.0066
8400,3333,60,50,0.349,200,5,5.7,0.019,0.02
0,0,0,0,0,0,0,0,0,0
6800,357,28.89,13.39,0,21.4,1.29,1.5,0,0.0054
3960,3,26.7,0.15,0.039,24.2,1.903,1.73,0.019,0.0081
0,0,0,0,0,0,0,0,0,0
700,33,0.6,0.11,0.065,29.1,0.03,0.02,0.008,0
1150,12,0.35,0.04,0.024,1,0.027,0.047,0.004,0
1500,8,1.61,0.31,0.057,54.1,0,0,0,0
680,140,0.13,0.07,0.042,33.6,0.046,0.039,0.019,0
580,14,0.11,0.08,0.031,28.3,0.042,0.02,0.01,0
1060,13,0.36,0.07,0.06,7,0.027,0.033,0.004,0
430,16,0.28,0.05,0.04,1,0.019,0.024,0.014,0
2060,24,0.6,0.1,0.086,36.3,0.11,0.113,0.014,0
520,3,0.27,0.09,0.063,0.7,0.02,0.02,0.009,0
250,12,0.23,0.06,0.03,6.4,0.033,0.003,0.008,0
520,11,0.47,0.05,0.019,39.5,0.015,0.077,0.004,0
410,12,0.3,0.21,0.069,2.9,0.054,0.054,0.031,0
550,13,0.25,0.08,0.081,16.9,0.078,0.029,0.011,0
500,18,0.2,0.03,0.025,22,0.06,0.02,0.005,0
630,3,0.37,0.05,0.024,94.2,0.013,0.035,0.003,0
390,6,0.28,0.08,0.067,1.9,0.018,0.019,0.003,0
940,40,0.1,0.07,0.045,53.2,0.087,0.04,0.03,0
400,28,0.29,0.12,0.11,1,0.023,0.038,0.002,0
610,7,0.24,0.1,0.042,8.1,0.033,0.021,0.003,0
1880,62,0.86,0.17,0.095,43.9,0.037,0.09,0.017,0
170,4,0.23,0.03,0.027,21.2,0.026,0.03,0.003,0
1470,6,0.43,0.28,0.207,19.7,0.374,0.2,0.036,0
1200,25,0.69,0.42,0.09,26.2,0.032,0.038,0.021,0
500,11,0.7,0.1,0.086,14,0.02,0.04,0.014,0
1400,33,1,0.23,0.107,41,0.04,0.05,0.008,0
600,147,0.08,0.04,0.021,36.2,0.069,0.044,0.019,0
1060,8,1.2,0.17,0.107,3.4,0.005,0.019,0,0
400,18,0.36,0,0.067,8,0.03,0.02,0,0
450,3,0.36,0.09,0.052,2.4,0.009,0.025,0.003,0
830,11,0.42,0.16,0.057,8.7,0.02,0.031,0.011,0
320,7,0.18,0.17,0.077,146.4,0.026,0.013,0.005,0
2400,38,0.33,0.16,0.059,144.8,0.275,0.175,0.077,0
1060,6,0.28,0.17,0.086,5.4,0.034,0.027,0.005,0
460,5,0.31,0.09,0.075,2.2,0.012,0.024,0.002,0
350,6,0.08,0.05,0.016,38.7,0.024,0.015,0.02,0
1160,9,1.31,0.18,0.117,3.7,0.005,0.021,0,0
630,15,0.05,0.07,0.056,37,0.04,0.02,0.009,0
380,26,0.28,0.11,0.103,1,0.022,0.036,0,0
350,14,0.38,0.12,0.101,7.4,0.09,0.025,0.005,0
630,6,0.27,0.11,0.05,3.6,0.008,0.017,0.003,0
630,12,0.09,0.07,0.047,34.4,0.036,0.02,0.01,0
2450,0,0.23,0.3,0.3,42.3,0.062,0.085,0.068,0
390,9,0.19,0.08,0.078,4.4,0.012,0.026,0.006,0
580,8,0.36,0.06,0.048,26.9,0.04,0.023,0.01,0
470,20,0.25,0.08,0.045,60.9,0.023,0.027,0.037,0
14260,190,6.8,0,0,48.4,0,0,0,0
340,6,0.28,0.07,0.064,2.4,0.015,0.021,0.003,0
700,15,0.21,0.08,0.037,33.9,0.029,0.018,0.009,0
4080,86,3.26,0.66,0.468,4.7,0.16,0.142,0.01,0
330,6,0.28,0.07,0.063,2.1,0.014,0.02,0.003,0
810,37,0.26,0.11,0.119,6.5,0,1.5,0.002,0
360,13,0.31,0.11,0.069,10,0.058,0.021,0.018,0
9310,52,2.71,0.69,0.088,0.7,0.274,0.108,0.034,0
17940,39,1.01,1.74,2.114,4.2,0.056,0.458,0.005,0.00123
30230,46,8.82,7.81,1.343,1.9,0.273,0.153,0.058,0
16530,9,1.74,3.73,0.059,0,0.08,0.13,0.005,0.00282
9490,44,2.77,0.9,0.262,1.2,0.095,0.067,0.074,0
20630,198,0.57,0.67,0.061,0,0.02,0.2,0.003,0.0004
710,27,0.34,0.09,0.024,5.1,0.016,0.018,0.013,0
8900,311,1.63,0.9,0.24,15.5,0.07,0.253,0.04,0
1220,41,0.15,0,0,24.5,0,0,0,0.00024
2560,118,0.87,0.15,0.098,25.3,0.041,0.063,0.009,0
14910,53,5.3,1.68,0.435,5,0.03,0.04,0.016,0.02
1800,93,3.3,0.2,0.13,35,0.06,0.15,0.013,0
21160,6,0.92,2.23,0.05,0,1.035,0.247,0.005,0.00071
1010,21,0.44,0.29,0.092,19.3,0.051,0.041,0.019,0
1080,9,0.62,0.06,0.053,58.7,0.069,0.038,0.014,0
20,3,0.05,0.01,0.01,0,0,0.002,0,0
2600,55,0.7,0.24,0.071,17,0.09,0.09,0.026,0
4490,7,1.21,0.22,0.135,0.3,0.144,0.06,0.009,0
2970,136,3.57,0.76,0.174,9.8,0.095,0.236,0.146,0
160,25,2.17,0.41,0.081,0,0.15,0,0.002,0
2490,78,0.97,0,0,11,0.156,0.345,0.001,0
28750,11,0.71,2.04,0.083,0,0.663,0.266,0,0.00063
0,4,0,0.01,0.006,0,0,0,0,0
2800,80,1.8,0,0,0,0,0,0,0
27140,20,1.16,2.54,0.038,0,0.352,0.462,0.004,0.00097
20160,12,2.49,7.55,0.095,0,0.095,0.256,0.003,0.00433
24530,16,1.64,4.37,0.08,0,0.061,0.108,0.008,0.00162
620,26,0.2,0.7,0.026,10.1,0.029,0.022,0.006,0
720,12,0.6,0.16,0.048,20.2,0.02,0.029,0.012,0
22590,20,1.21,2.48,0.038,0,0.271,0.488,0.004,0.00111
6900,65,1.38,0.54,0.197,3.8,0.228,0.051,0.025,0
0,909,16.36,13.64,1.818,54.5,1.364,0,0,0
13100,82,0.4,2.1,0.527,12,0.42,0.19,0.127,0
20040,7,0.48,0.81,0.053,0,0.058,0.08,0.002,0.00539
7050,63,1.08,0.64,0.115,1.2,0.13,0.062,0.075,0
18820,372,4.87,1.99,0.398,0,0.17,0.05,0.027,0
3980,23,1.54,0.48,0.103,14,0.297,0.114,0.045,0
1410,5,1.26,0.28,0.057,5.1,0.068,0.013,0.006,0
770,16,0.3,0.07,0.019,2.6,0.023,0.025,0.013,0
16500,12,1.86,3.63,0.063,0,0.039,0.154,0.007,0.00271
1140,18,0.37,0.33,0.052,12.9,0.035,0.024,0.028,0
5290,271,0,0.96,0.435,0.6,0.031,0.028,0.009,0.00045
25100,1440,4.96,3.44,0.73,0,0.267,1.4,0.027,0.00278
25380,35,2.25,6.14,0.069,0,0.051,0.176,0.011,0.0029
21400,15,1.23,2.92,0.239,0,0.04,0.188,0.003,0.00048
17880,91,0.5,3.81,0.814,3.3,0.023,0.093,0.051,0.00333
26760,16,0.97,3.35,0.109,0,0.463,0.335,0.005,0.00076
1830,37,1.03,0.24,0.069,12.2,0.082,0.104,0.033,0
170,4,0,0.01,0.002,0,0,0,0,0
26320,65,0.41,1.05,0.044,0,0.016,0.069,0.018,0.00327
17940,16,1.59,4.32,0.077,0,0.065,0.13,0.01,0.00154
360,14,0.26,0.11,0.028,31.3,0.058,0.016,0.012,0
26140,7,0.92,2.45,0.068,0,0.671,0.256,0,0.00069
0,1,0,0,0,0,0,0,0,0
3190,18,1.02,0.7,0.108,9.8,0.111,0.073,0.029,0
19400,80,1.2,1.55,0.3,1,0.08,0.07,0.015,0.002
20510,32,0.18,0.36,0.028,1.6,0.046,0.003,0.005,0.003
800,33,0.7,0.13,0.065,11,0.14,0.01,0.017,0
20400,11,5.4,1.64,0.221,32.7,0.035,0.143,0.008,0.00259
120,118,0.08,0.04,0.1,55.1,0.105,1.042,0,0
1490,78,0.77,0.17,0.114,10.5,0.031,0.09,0.009,0
26390,14,2.68,9.05,0.082,0,0.066,0.214,0,0.0031
28970,17,2.4,6.92,0.09,0,0.063,0.158,0.009,0.00192
18170,263,2.83,2.6,0.97,0.7,0.114,0.953,0.032,0
33680,32,3.86,10.49,0.172,0,0.14,0.21,0.01,0.00379
30450,17,4.12,5.65,0.109,0,0.071,0.5,0.007,0.00518
950,11,0.68,0.14,0.075,22.8,0.036,0.022,0.013,0
25720,28,0.91,0.56,0.053,4.1,0.044,0.154,0.035,0.00287
22570,11,2.17,5.39,0.083,0,0.07,0.18,0.007,0.00256
3290,27,1.16,0.07,0.029,0,0.005,0.004,0.008,0
19140,16,1.73,4.56,0.082,0,0.064,0.143,0.01,0.00179
0,14,0,0,0,0,0,0,0,0
24180,5,3.35,4.67,0.131,0,0.101,0.231,0.007,0.00219
21230,291,3.68,3.07,0.955,0,0.092,0.781,0.027,0
12690,8,1.24,0.52,0.077,0,0.207,0.156,0.006,0.00207
480,16,0.56,0.66,0.445,0.6,0.081,0.204,0.019,0
840,9,0.38,0.77,0.033,33,0.051,0.053,0.051,0
1700,158,0.8,0.11,0.05,65,0.041,0.062,0.073,0
7500,60,5.8,1.6,0.47,0.3,0.03,0.17,0.012,0
16090,9,0.64,1.56,0.113,0,0.273,0.186,0.001,0.00053
8140,40,4.58,2.85,0.341,0,0.27,0.037,0.004,0
26830,14,1.01,2.96,0.1,0.3,0.635,0.313,0.01,0.00068
2300,120,0.2,0.11,0.077,43,0.09,0.12,0.009,0
21100,15,0.86,1.93,0.033,0,0.414,0.368,0.002,0.00064
21300,24,1.69,3.98,0.092,0,0.087,0.113,0.011,0.00127
90,4,0.05,0.01,0.01,0,0,0.003,0,0
31200,17,0.93,0.56,0.05,0,0.09,0.09,0.02,0.0029
1890,46,1.28,0.36,0.103,9.7,0.074,0.097,0.033,0
2600,123,0.42,0.26,0.165,0,0.029,0.184,0.009,0.00085
23850,15,1.57,0.94,0.094,0.4,0.159,0.412,0.002,0.019
20060,87,4.28,5.21,1.804,1.1,0.32,0.28,0.234,0
630,10,0.21,0,0,108.6,0,0,0,0.0009
17730,975,14.55,7.75,4.082,0,0.791,0.247,0.097,0
27270,6,2.79,6.62,0.119,0,0.09,0.25,0.008,0.00279
760,72,0.73,0.18,0.029,1.7,0.018,0.031,0.022,0
23950,7,1.46,2.91,1.093,0,0.531,0.284,0,0.00061
2890,21,0.61,0.4,0.127,7.4,0.05,0.089,0.089,0
3800,127,1.9,1.58,0.211,12.7,0.158,0.179,0,0.00063
25100,12,39.36,2.79,0.924,50.3,0.048,0.3,0.004,0.00502
250,7,0.12,0.05,0.021,0,0.017,0.029,0.003,0
5680,5,0.39,0.8,0.044,0,0.241,0.068,0.001,0.00033
28880,16,1.98,5.49,0.092,0,0.077,0.148,0.01,0.0018
18430,10,0.29,0.4,0.019,0,0.11,0.12,0.005,0.0003
2800,16,0.13,0.16,0.04,0.2,0.011,0.057,0.002,0.00008
420,0,0,0.63,0,25,0,0,0,0.0025
20280,25,0.59,1.85,0.065,0,0.456,0.177,0,0.00054
20100,64,0.52,1.34,0.391,0,0,0,0,0
14290,71,2.57,2.98,1.487,1.4,0.521,0.298,0.091,0
12350,145,2.5,0.91,0.117,17,0.26,0.155,0.111,0
24350,58,1.58,2.77,0.428,0,0.152,0.197,0.097,0
5060,47,2.68,0.78,0.473,101.8,0.193,0.383,0.023,0
910,27,0.36,0.39,0.103,5.5,0.044,0.041,0.02,0
3160,98,0.25,0.37,0.025,0,0.042,0.174,0.005,0.00042
20610,18,2.18,8.21,0.065,0,0.065,0.16,0.003,0.00295
400,8,0.06,0.09,0.02,0,0.02,0.017,0.004,0
21490,20,1.81,3.98,0.094,0,0.085,0.131,0.012,0.00155
70,2,0.12,0.02,0.009,27.1,0,0,0,0
400,18,0.38,0.59,0.022,10.5,0.034,0.001,0.004,0
27530,6,2.3,4.73,0.068,0,0.062,0.155,0.009,0.00152
27480,19,3.57,4.69,0.079,0,0.057,0.27,0.007,0.00189
1100,27,0.8,0.13,0.099,29,0.03,0.02,0.014,0
710,33,0.18,0.12,0.002,11.6,0.027,0.023,0.009,0
2270,101,1.12,0.2,0.058,13.8,0.04,0.053,0.07,0
35200,115,2,0,0,0,0,0,0,0.0083
9800,58,3,0.77,0.098,1,0.34,0.12,0.05,0
0,3,0.04,0.02,0.015,33.5,0,0,0,0
3360,117,2.3,0.71,0.137,1.4,0.13,0.144,0.177,0
27120,22,1.66,4.93,0.074,0,0.079,0.142,0.008,0.00141
21050,107,4.03,2.34,1.293,3,0.695,0.234,0.051,0
51460,241,9.24,2.46,4.065,0,0.698,0.253,0.305,0
27530,8,2.82,7.46,0.105,0,0.09,0.22,0.009,0.00261
28940,16,2.42,6.66,0.099,0,0.059,0.171,0.009,0.00213
19740,5,2.02,4.45,0.077,0,0.11,0.18,0.007,0.00303
2000,35,0.4,0.27,0.062,31,0.07,0.03,0.08,0
8290,42,2.64,1.08,0.225,0.4,0.212,0.064,0.146,0
16360,26,0.49,0.3,0.215,0,0.046,0.159,0.002,0.00426
19660,5,0.38,0.66,0.039,0,0.075,0.053,0.002,0.0017
6750,48,1.73,1.87,0.213,2.3,0.058,0.056,0.03,0.00034
760,30,0.34,0.2,0.017,3.6,0.066,0.044,0.014,0
28410,11,0.71,2.01,0.083,0,0.656,0.265,0,0.00062
24360,13,1.23,2.43,0.148,0,0.492,0.251,0.001,0.0006
5810,70,1.8,1.05,0.264,39,0.098,0.446,0.146,0
1780,13,1.13,0.48,0.02,5.3,0.025,0.015,0.003,0
1170,4,0.13,0.6,0.236,0,0.022,0.04,0.014,0
2860,25,0.82,0.49,0.083,3.2,0.071,0.12,0.019,0
3100,51,0.61,0.3,0.043,40.1,0.055,0.081,0.03,0
26630,55,1.92,0.85,0.241,0.5,0.426,0.423,0.015,0.00749
29660,16,1.84,4.3,0.053,0,0.08,0.232,0.005,0.00232
0,0,0.15,0,0,24.7,0,0,0,0
7170,111,1.11,0.64,0.157,0.2,0.047,0.037,0.044,0
910,15,1.82,0.21,0.059,4.1,0.01,0.04,0.03,0
5220,22,1.53,0.82,0.124,18,0.259,0.1,0.053,0
240,4,0.03,0.01,0.006,0,0.005,0.015,0.006,0.00002
120,70,0.13,0.04,0.01,30.3,0.004,0.015,0,0
0,2,0,0.01,0.016,3.1,0.002,0.003,0.001,0
18560,10,0.41,0.53,0.036,1,0.029,0.073,0.008,0.00104
28330,54,7.28,10.24,0.686,0,0.19,0.145,0.058,0
23450,45,0.61,0.56,0.071,1.4,0.075,0.14,0.013,0.005
910,15,0.29,0.12,0.068,54.3,0.05,0.033,0.021,0
21720,28,1.62,4.12,0.072,0,0.06,0.106,0.013,0.00118
3310,3,1.33,0.77,0.244,0,0.125,0.349,0.038,0
850,10,0.39,0.11,0.042,70.1,0.1,0.078,0.02,0
19870,66,4.98,5.04,1.094,0,0.455,0.22,0.622,0
17280,64,4.12,4.89,1.597,2.7,0.053,0.163,0.237,0
2110,209,2.26,0.88,0.158,41.1,0.02,0.134,0.057,0
34000,7,2.83,5.82,0.084,0,0.077,0.192,0.011,0.00188
2470,116,0.35,0.1,0.199,0,0.037,0.174,0.007,0.00023
22830,14,0.49,0.58,0.036,1,0.088,0.079,0.008,0.00105
18810,186,3.4,1.9,0.44,4.6,0.535,0.221,0.399,0
0,2,0.21,0.03,0.01,1342.3,0.011,0,0.001,0
7000,17,0.33,0.23,0.041,0,0.042,0.109,0.013,0
19020,4,0.6,1.6,0.1,1.3,0,0,0,0
1650,82,0.44,0,0,0,0,0,0,0
26620,7,0.63,2.09,0.081,0,0.636,0.19,0,0.00059
2490,116,1.29,0.23,0.067,25.3,0.048,0.061,0.138,0
1730,8,0.43,0.32,0.129,0,0.086,0.014,0.012,0
9130,66,2.98,0.86,0.289,1.2,0.129,0.062,0.074,0
19000,10,3.45,3.55,0.12,0,0.145,0.291,0.007,0.00514
890,22,0.44,0.22,0.082,9.6,0.016,0.067,0.02,0
26150,106,3.91,2.12,0.9,0,0.675,0.135,0.24,0
1320,164,0.59,0.25,0.052,9.3,0.012,0.041,0.003,0
3910,6,0.33,0.73,0.37,0,0.06,0.431,0.016,0
3110,3,0.61,0.63,0.046,4.8,0.174,0.069,0.031,0
1350,164,0.5,0.21,0.049,5.3,0.011,0.04,0.003,0
29910,10,1.31,0.77,0.11,0,0.278,0.306,0.002,0.01088
